Date,Open,High,Low,Close,Volume,Adj Close
2013-01-04,194.190002,194.460007,192.779999,193.990005,3380200,171.947789
2013-01-03,195.669998,196.289993,194.440002,195.270004,3644700,173.082347
2013-01-02,194.089996,196.350006,193.800003,196.350006,4234100,174.039633
2012-12-31,189.229996,191.679993,188.839996,191.550003,4684900,169.785033
2012-12-28,191.110001,192.220001,189.830002,189.830002,3536600,168.260468
2012-12-27,191.529999,193.279999,190.699997,192.710007,3967600,170.813231
2012-12-26,192.210007,193.529999,190.949997,191.949997,2776500,170.139577
2012-12-24,193.050003,193.830002,192.020004,192.399994,1631200,170.538443
2012-12-21,193.100006,194.50,191.570007,193.419998,8225300,171.442549
2012-12-20,194.470001,194.949997,193.160004,194.770004,4184500,172.63916
2012-12-19,195.460007,196.449997,195.00,195.080002,4270500,172.913934
2012-12-18,193.850006,195.919998,193.839996,195.690002,4125900,173.454623
2012-12-17,191.759995,193.910004,191.759995,193.619995,3792400,171.619821
2012-12-14,191.690002,193.399994,191.259995,191.759995,3826900,169.971164
2012-12-13,192.179993,193.050003,191.369995,191.990005,3623200,170.17504
2012-12-12,194.600006,194.75,192.460007,192.949997,4241900,171.025952
2012-12-11,193.179993,194.800003,193.149994,194.199997,4144000,172.13392
2012-12-10,192.169998,193.539993,191.649994,192.619995,3438500,170.733447
2012-12-07,190.139999,192.199997,190.110001,191.949997,4091300,170.139577
2012-12-06,189.169998,190.179993,188.410004,189.699997,3216600,168.145235
2012-12-05,189.009995,189.460007,186.940002,188.649994,4202100,167.214539
2012-12-04,189.710007,190.75,189.020004,189.360001,3990700,167.843871
2012-12-03,190.759995,191.300003,188.360001,189.479996,3349600,167.950231
2012-11-30,191.75,192.00,189.50,190.070007,4936400,168.473203
2012-11-29,192.75,192.899994,190.199997,191.529999,4077900,169.767302
2012-11-28,190.979996,192.039993,189.270004,191.979996,3603600,170.166168
2012-11-27,192.080002,193.050003,191.00,191.229996,3290900,169.501387
2012-11-26,192.449997,193.369995,191.770004,192.880005,5210300,170.963913
2012-11-23,191.00,193.490005,190.800003,193.490005,3877600,171.504602
2012-11-21,189.300003,190.889999,188.949997,190.289993,5189600,168.668193
2012-11-20,189.880005,190.110001,188.25,189.199997,3170200,167.702048
2012-11-19,188.619995,190.389999,188.300003,190.350006,3588900,168.721386
2012-11-16,186.330002,187.559998,185.100006,186.940002,4660800,165.698846
2012-11-15,185.830002,187.199997,184.779999,185.850006,3411700,164.732701
2012-11-14,189.139999,189.270004,185.279999,185.509995,4404400,164.431324
2012-11-13,188.389999,190.880005,188.25,188.320007,3406700,166.922047
2012-11-12,190.029999,190.770004,187.410004,189.25,3067400,167.746369
2012-11-09,189.850006,191.639999,188.880005,189.639999,3671600,168.092055
2012-11-08,191.399994,191.809998,190.089996,190.100006,3542200,168.499793
2012-11-07,193.360001,193.679993,191.160004,191.160004,4746200,169.439348
2012-11-06,195.259995,196.75,194.679993,195.070007,3281000,172.151664
2012-11-05,192.360001,194.970001,192.009995,194.139999,2736200,171.33092
2012-11-02,197.529999,198.00,193.289993,193.429993,4260100,170.704331
2012-11-01,194.679993,197.889999,194.550003,197.149994,3758800,173.987277
2012-10-31,194.800003,196.410004,193.630005,194.529999,6052300,171.675099
2012-10-26,191.490005,193.869995,191.470001,193.270004,4006500,170.563139
2012-10-25,191.410004,192.440002,190.710007,191.600006,3249600,169.089345
2012-10-24,192.440002,193.289993,190.559998,190.720001,3738000,168.31273
2012-10-23,193.529999,194.00,190.940002,191.25,4427400,168.780461
2012-10-22,193.710007,194.679993,192.440002,194.399994,4402500,171.560369
2012-10-19,195.289993,196.080002,193.179993,193.360001,6620300,170.642562
2012-10-18,199.910004,200.139999,194.070007,194.960007,9295900,172.054587
2012-10-17,201.210007,203.410004,198.550003,200.630005,12673900,177.058429
2012-10-16,209.940002,211.00,209.470001,211.00,5632100,186.210077
2012-10-15,208.880005,209.399994,207.820007,208.929993,3060900,184.38327
2012-10-12,205.639999,207.960007,205.559998,207.800003,2712000,183.38604
2012-10-11,206.570007,207.270004,205.630005,205.759995,2910000,181.585708
2012-10-10,207.820007,208.229996,205.050003,205.820007,4024500,181.63867
2012-10-09,209.949997,210.740005,207.699997,207.990005,3580400,183.55372
2012-10-08,210.020004,210.639999,209.210007,209.820007,1982600,185.168719
2012-10-05,211.149994,211.789993,210.059998,210.589996,2858400,185.848243
2012-10-04,210.279999,210.970001,208.529999,210.389999,2957500,185.671744
2012-10-03,209.940002,211.300003,209.300003,210.509995,3192300,185.777641
2012-10-02,210.960007,211.470001,208.50,209.839996,3321000,185.186359
2012-10-01,208.009995,211.75,207.940002,210.470001,5456900,185.742346
2012-09-28,205.660004,208.320007,205.309998,207.449997,4910900,183.077156
2012-09-27,204.369995,206.899994,204.139999,205.910004,2771900,181.718093
2012-09-26,205.050003,205.979996,203.899994,204.00,3423300,180.032491
2012-09-25,205.600006,207.320007,204.949997,204.979996,3345200,180.897349
2012-09-24,205.020004,206.059998,204.899994,205.289993,3511100,181.170926
2012-09-21,207.360001,207.940002,205.919998,205.979996,12771500,181.779862
2012-09-20,205.850006,206.990005,205.300003,206.179993,3739100,181.956361
2012-09-19,207.550003,207.570007,206.009995,206.429993,2605600,182.176989
2012-09-18,206.880005,207.880005,206.479996,207.070007,2476100,182.74181
2012-09-17,205.550003,207.990005,205.550003,207.149994,3275100,182.812399
2012-09-14,206.240005,207.649994,206.050003,206.809998,4057100,182.512348
2012-09-13,204.380005,206.809998,203.460007,206.360001,3879600,182.115221
2012-09-12,203.520004,204.649994,202.960007,203.770004,3284000,179.829517
2012-09-11,200.550003,203.460007,200.509995,203.270004,3910600,179.388261
2012-09-10,199.389999,201.820007,198.729996,200.949997,4208000,177.340826
2012-09-07,199.119995,199.50,198.080002,199.50,3413700,176.061186
2012-09-06,196.259995,199.460007,196.110001,199.100006,3931700,175.708187
2012-09-05,194.410004,195.850006,193.889999,195.039993,3312500,172.125176
2012-09-04,196.610001,197.169998,193.25,194.539993,4514400,171.68392
2012-08-31,194.309998,195.949997,193.460007,194.850006,3193300,171.95751
2012-08-30,194.770004,195.470001,193.179993,193.369995,2740900,170.651382
2012-08-29,195.130005,196.039993,194.899994,195.080002,2141400,172.160484
2012-08-28,195.559998,196.110001,194.50,194.869995,2539200,171.97515
2012-08-27,197.960007,198.300003,195.610001,195.690002,2498800,172.698817
2012-08-24,194.960007,198.110001,194.199997,197.770004,2639500,174.534444
2012-08-23,197.039993,197.369995,195.440002,195.699997,2757400,172.707637
2012-08-22,198.639999,198.649994,196.899994,197.25,3296100,174.075534
2012-08-21,200.990005,201.00,198.369995,198.649994,3111300,175.311045
2012-08-20,200.690002,201.130005,200.029999,200.50,2336000,176.943698
2012-08-17,201.080002,202.00,200.660004,201.220001,2551800,177.579108
2012-08-16,198.770004,201.320007,198.119995,200.839996,2729500,177.243749
2012-08-15,198.899994,199.330002,197.919998,198.399994,2111800,175.090417
2012-08-14,198.880005,199.330002,197.720001,198.289993,2562300,174.993341
2012-08-13,198.880005,199.979996,197.789993,199.009995,2418300,175.62875
2012-08-10,197.869995,199.369995,197.240005,199.289993,2600500,175.875853
2012-08-09,198.619995,199.460007,197.889999,198.419998,2160100,175.108071
2012-08-08,198.270004,199.690002,198.160004,199.029999,2068300,175.646404
2012-08-07,199.429993,200.880005,198.800003,199.929993,3209400,175.690524
2012-08-06,198.759995,199.940002,198.520004,198.759995,2337800,174.662376
2012-08-03,196.479996,198.949997,196.160004,198.520004,3278100,174.451482
2012-08-02,194.160004,196.600006,193.020004,194.449997,2812600,170.874922
2012-08-01,196.960007,197.850006,194.720001,195.179993,2559300,171.516413
2012-07-31,196.50,197.580002,195.880005,195.979996,3507000,172.219424
2012-07-30,196.320007,197.839996,195.919998,196.679993,2787000,172.834553
2012-07-27,195.100006,197.410004,193.949997,196.389999,4177300,172.579719
2012-07-26,193.490005,194.949997,192.570007,193.949997,3282900,170.435542
2012-07-25,190.309998,192.770004,189.320007,191.080002,3833800,167.913504
2012-07-24,190.919998,191.320007,188.559998,190.339996,3597100,167.263217
2012-07-23,189.779999,191.300003,188.199997,190.830002,3904500,167.693814
2012-07-20,194.089996,194.899994,192.169998,192.449997,4789700,169.117401
2012-07-19,193.399994,196.850006,192.970001,195.339996,10395400,171.657018
2012-07-18,184.149994,188.589996,183.550003,188.25,8019500,165.426611
2012-07-17,185.729996,186.289993,183.199997,183.649994,5158600,161.384309
2012-07-16,185.580002,186.100006,184.580002,184.789993,3144400,162.386095
2012-07-13,183.460007,186.330002,183.029999,186.009995,3933000,163.458183
2012-07-12,184.25,184.389999,181.850006,183.089996,4931300,160.892205
2012-07-11,186.220001,187.360001,183.509995,185.25,5456100,162.79033
2012-07-10,190.300003,191.139999,185.600006,186.259995,4690300,163.677873
2012-07-09,190.759995,191.00,188.050003,189.669998,3988100,166.674449
2012-07-06,193.919998,193.940002,189.740005,191.410004,4952900,168.203497
2012-07-05,194.880005,196.850006,193.630005,195.289993,2690200,171.613077
2012-07-03,195.460007,196.339996,194.910004,195.929993,1450400,172.175483
2012-07-02,196.360001,197.199997,194.850006,195.830002,2827000,172.087615
2012-06-29,194.550003,195.809998,192.410004,195.580002,5259600,171.867925
2012-06-28,191.229996,192.080002,188.899994,191.399994,3967300,168.1947
2012-06-27,192.139999,193.699997,190.899994,193.00,2762700,169.600722
2012-06-26,193.539993,193.679993,190.75,191.949997,3435900,168.678021
2012-06-25,192.479996,193.389999,191.679993,192.860001,3211600,169.477696
2012-06-22,193.869995,194.880005,193.220001,193.699997,8823000,170.215852
2012-06-21,199.070007,199.449997,193.190002,193.389999,4316600,169.943438
2012-06-20,198.699997,199.740005,197.50,198.779999,3378200,174.679955
2012-06-19,198.830002,199.990005,198.800003,198.929993,3297600,174.811764
2012-06-18,197.570007,199.639999,197.169998,198.289993,3378900,174.249358
2012-06-15,196.080002,199.270004,195.399994,199.100006,6389000,174.961165
2012-06-14,193.00,195.830002,192.740005,195.100006,3585000,171.446124
2012-06-13,194.360001,195.190002,192.350006,193.100006,3247700,169.688604
2012-06-12,192.139999,194.669998,192.139999,194.550003,3023700,170.962803
2012-06-11,196.600006,196.699997,192.369995,192.509995,3273300,169.170125
2012-06-08,193.710007,195.139999,192.699997,195.139999,2479200,171.481269
2012-06-07,195.279999,195.830002,193.940002,194.440002,3701100,170.866139
2012-06-06,190.779999,194.00,190.020004,193.990005,3641300,170.4707
2012-06-05,187.919998,189.850006,187.559998,189.199997,3556500,166.261431
2012-06-04,188.339996,189.380005,187.00,188.539993,4624500,165.681446
2012-06-01,190.119995,191.720001,188.600006,189.080002,5206400,166.155984
2012-05-31,194.100006,194.929993,192.00,192.899994,9287500,169.512841
2012-05-30,194.800003,195.470001,193.770004,194.529999,3602500,170.945224
2012-05-29,195.220001,198.080002,195.220001,196.460007,3618500,172.641238
2012-05-25,195.110001,196.00,194.00,194.300003,2901900,170.743113
2012-05-24,195.990005,196.279999,194.00,196.089996,3569300,172.316088
2012-05-23,195.529999,196.490005,193.199997,196.119995,4100000,172.34245
2012-05-22,198.039993,198.259995,196.059998,196.820007,3567100,172.957593
2012-05-21,195.979996,197.929993,194.630005,197.759995,3831700,173.783616
2012-05-18,198.779999,198.779999,195.160004,195.880005,5737100,172.131556
2012-05-17,199.669998,200.789993,197.639999,197.889999,5626300,173.897859
2012-05-16,199.419998,201.350006,198.179993,199.729996,5001000,175.514775
2012-05-15,199.440002,201.470001,198.759995,199.039993,2987400,174.908428
2012-05-14,199.919998,200.710007,198.559998,199.440002,3029200,175.25994
2012-05-11,199.960007,202.119995,199.949997,201.169998,2391500,176.780192
2012-05-10,201.00,203.25,200.020004,200.600006,3830500,176.279305
2012-05-09,199.990005,203.00,199.059998,201.229996,3742500,176.832915
2012-05-08,202.440002,203.059998,199.720001,201.479996,3881500,177.052605
2012-05-07,203.960007,204.770004,202.899994,203.75,3373400,178.30045
2012-05-04,206.470001,207.110001,204.399994,204.990005,4023600,179.385572
2012-05-03,208.270004,208.919998,206.550003,207.240005,2826600,181.354534
2012-05-02,206.970001,208.270004,206.910004,208.059998,2360300,182.072104
2012-05-01,207.179993,208.929993,206.710007,208.00,2715900,182.019601
2012-04-30,206.710007,207.960007,206.320007,207.080002,2773200,181.214516
2012-04-27,206.470001,208.169998,205.910004,206.809998,3496900,180.978237
2012-04-26,203.399994,206.210007,203.399994,205.580002,3302700,179.901874
2012-04-25,202.020004,203.690002,201.800003,203.570007,4003400,178.14294
2012-04-24,199.059998,202.479996,198.869995,200.00,5626300,175.018847
2012-04-23,197.889999,199.100006,196.789993,198.619995,3618800,173.811213
2012-04-20,199.830002,200.119995,199.089996,199.600006,4758200,174.668815
2012-04-19,200.029999,201.259995,197.520004,199.509995,5762900,174.590046
2012-04-18,202.429993,204.070007,200.00,200.130005,10153500,175.132614
2012-04-17,204.570007,207.639999,204.149994,207.449997,6065500,181.538296
2012-04-16,204.740005,205.970001,202.720001,202.720001,3826600,177.399104
2012-04-13,204.320007,204.649994,202.800003,202.800003,3767000,177.469114
2012-04-12,202.800003,205.559998,202.639999,205.320007,2929600,179.674355
2012-04-11,203.990005,204.320007,202.460007,202.580002,3366200,177.276592
2012-04-10,204.940002,205.740005,202.169998,202.330002,4132900,177.057818
2012-04-09,204.399994,206.169998,203.369995,204.940002,3326900,179.341815
2012-04-05,205.149994,205.679993,204.460007,205.470001,3809000,179.805614
2012-04-04,206.220001,206.979996,205.190002,206.050003,4404000,180.31317
2012-04-03,209.309998,210.690002,208.539993,209.50,4091500,183.332242
2012-04-02,208.960007,209.690002,208.089996,209.470001,3387900,183.30599
2012-03-30,208.740005,209.119995,208.009995,208.649994,3215200,182.588407
2012-03-29,206.089996,208.50,206.020004,208.270004,3403700,182.25588
2012-03-28,207.440002,208.690002,206.270004,207.289993,3265700,181.398278
2012-03-27,208.460007,208.660004,207.00,207.179993,2704500,181.302017
2012-03-26,206.449997,207.919998,206.320007,207.770004,3418200,181.818333
2012-03-23,205.889999,205.960007,204.559998,205.479996,3036200,179.81436
2012-03-22,204.00,205.990005,203.960007,205.490005,3307800,179.823119
2012-03-21,204.320007,205.770004,204.300003,204.690002,3329900,179.123041
2012-03-20,204.740005,205.00,203.699997,204.25,3695100,178.737997
2012-03-19,205.710007,206.529999,204.50,205.720001,3763200,180.024387
2012-03-16,207.029999,207.520004,206.009995,206.009995,9637000,180.278159
2012-03-15,204.940002,206.179993,204.740005,206.00,3621100,180.269412
2012-03-14,203.779999,205.149994,203.639999,204.720001,4602300,179.149293
2012-03-13,201.720001,203.899994,201.610001,203.779999,4866000,178.326702
2012-03-12,200.929993,201.570007,200.229996,201.00,3119700,175.893941
2012-03-09,199.979996,201.100006,199.720001,200.619995,3178200,175.561401
2012-03-08,199.240005,199.990005,198.649994,199.809998,3145800,174.852577
